filename,caption,predicted_caption,bert_P,bert_R,bert_F1,cider
000211.jpg,"Two cannoli with cream, powdered sugar, and pistachios.",a close up of a sandwich on a table,87.6602,84.9888,86.3038,0.0000
000212.jpg,Tartare with fresh greens and a green sauce drizzle.,a close up of a plate of food with broccoli,85.9664,84.4842,85.2188,4.1672
000213.jpg,"Dessert with whipped cream, berry sauce, and a lit candle.",there is a cake on a plate with a fork on it,87.5422,86.7778,87.1583,3.1749
000214.jpg,"Crisp lettuce salad with croutons, bacon bits, and cheese.",a white plate topped with broccoli meat and a fork,88.4813,86.7375,87.6007,0.4750
000215.jpg,Grilled ribs and golden french fries on a plate.,a plate with a sandwich and french fries on it,93.1442,92.6580,92.9005,170.9985
000216.jpg,"Large, warm burrito wrapped in shiny foil.",a close up of a pizza on a metal tray,87.3321,86.8315,87.0811,0.0000
000217.jpg,Decadent chocolate cake with shiny chocolate spheres.,a bunch of doughnuts that are sitting in a box,87.4272,85.6284,86.5185,0.0000
000218.jpg,Fresh raw oysters served on a bed of ice.,a close up of a pizza on a tray,87.3751,88.0984,87.7353,28.5343
000219.jpg,"Juicy sliced meat, creamy mashed potatoes, and sweet corn.",there is a hot dog on a plate with a side of fries,86.6372,86.8401,86.7385,0.0000
000220.jpg,Vibrant yellow tomato slices with fresh basil and mozzarella.,a white plate topped with fruit and fruits,86.6341,83.8710,85.2302,0.6702
000221.jpg,Rich chocolate cake slice with elegant chocolate sauce drizzle.,there is a chocolate cake on a table,90.6282,87.5896,89.0830,77.2409
000222.jpg,"Finely chopped raw meat, garnished with herbs and oil.",a close up of a plate of food on a table with a fork,85.3128,84.3899,84.8488,0.0919
000223.jpg,Swirled ice cream topped with chocolate drizzle and nuts.,a close up of a plate of food on a table,86.6453,83.1433,84.8582,0.0000
000224.jpg,"Golden fried fish, crispy fries, coleslaw, and lemon.",a white plate topped with fries and a sandwich,88.2752,88.9664,88.6195,0.5001
000225.jpg,Thinly sliced red meat with cheese shavings and pine nuts.,a white plate topped with sliced bananas and a fork,88.1558,86.0131,87.0713,21.6177
000226.jpg,Fried chicken wings and a round waffle in containers.,a couple of plates of food that are on a table,89.2403,87.3600,88.2901,3.3400
000227.jpg,"Tomato, mozzarella, and basil skewers with fresh parsley.",a close up of fruits and vegetables on a table,85.8472,84.3291,85.0814,0.2611
000228.jpg,"Creamy orange soup with a spoon, sprinkled with pepper.",a bowl of soup with a spoon in it on a table,90.4266,88.7075,89.5588,53.2352
000229.jpg,White cake with dark glossy top and chocolate garnish.,there is a chocolate cake on a plate with a fork,88.1533,86.7754,87.4589,33.6711
000230.jpg,Toasted bread topped with fresh diced tomatoes and arugula.,a white plate topped with a piece of meat and a salad,88.9391,85.8720,87.3787,24.6885
000231.jpg,"Thinly sliced meat, fresh green salad, balsamic glaze.",a white plate topped with broccoli and meat,87.0849,84.9008,85.9790,0.0000
000232.jpg,"Salmon with creamy sauce, green vegetables, and dill.",there is a bowl of food that is on the table,86.5025,85.0938,85.7924,0.0000
000233.jpg,Crispy fried chicken pieces and golden tater tots.,a close up of a plate of food on a table with a fork,86.3118,83.6321,84.9508,0.0000
000234.jpg,"Burger with patty, fresh lettuce, tomato, onion.",there is a hot dog that is sitting on a table,87.1965,85.3098,86.2428,0.0000
000235.jpg,Warm pudding with fruit and syrup in a bowl.,a bowl of food on a wooden table,89.3649,88.4048,88.8823,4.8076
000236.jpg,"Crusted bone-in chop, fresh greens, and rich sauce.",there is a plate of food on a table with a fork,84.9647,83.6365,84.2953,0.0000
000237.jpg,Sunny-side up egg on rice with fresh vegetables.,a pan filled with meat and broccoli in a bowl,88.2063,85.9494,87.0632,0.2035
000238.jpg,"Caramelized sugar topping on creamy dessert, visibly cracked.",a close up of a bowl of food on a table with a spoon,86.5900,84.9382,85.7562,2.9975
000239.jpg,"Toasted bread with diced tomatoes, onions, and olives.",a close up of a pizza on a plate on a table,84.4826,83.7900,84.1349,0.0000
000240.jpg,Fluffy pastries generously covered in powdered sugar.,a doughnut that is next to a bottle of water,88.5139,87.6384,88.0740,0.0000
000241.jpg,Rich chocolate dessert in a clear ramekin.,a close up of a bowl of food on a counter,88.0321,86.8499,87.4370,3.0359
000242.jpg,Crispy fried calamari with three distinct dipping sauces.,a white plate topped with a sandwich and a bowl of soup,87.2499,85.9786,86.6096,0.1855
000243.jpg,"Golden French toast, melting butter, and amber syrup.",a plate with a sandwich and a bowl of soup on it,86.5165,86.2785,86.3973,0.2315
000244.jpg,"Beef tartare with raw egg yolk, parsley, and toast.",a white plate topped with a cut in half sandwich and a fork,85.7337,83.5382,84.6217,0.3245
000245.jpg,Fresh tomato and basil bruschetta with golden grilled bread.,a white plate topped with a salad and a bowl of soup,87.0304,83.2020,85.0731,0.6142
000246.jpg,Thinly sliced meat topped with arugula and red peppers.,there is a pizza on a plate on the table,86.0958,80.8085,83.3684,0.0000
000247.jpg,Hot dog in a bun with red sauce.,a person holding a hot dog in their hand and a hot dog,87.7980,89.9653,88.8684,51.5600
000248.jpg,Colorful seafood dish with corn and vegetables in sauce.,there is a bowl of carrots and broccoli on a table,89.2331,88.4310,88.8302,0.2775
000249.jpg,A paper tray filled with golden french fries.,there is a hot dog and fries on a tray,91.2207,89.6735,90.4405,53.6652
000250.jpg,"Round cheesecake with chocolate drizzle, dark background.",a close up of a piece of cake on a table,86.3058,84.9786,85.6371,0.0000
000251.jpg,Platter of assorted sushi with ginger and wasabi.,a white plate topped with meat and vegetables on top of a table,88.5942,89.4497,89.0199,6.5616
000252.jpg,Chicken drumsticks and rice in a yellow curry sauce.,a close up of a plate of food on a table with a fork,86.3021,86.8354,86.5679,2.5711
000253.jpg,Crispy fried fish with sweet potato fries and green herbs.,a white plate topped with a salad and a salad,87.6338,84.4676,86.0216,0.7987
000254.jpg,Golden french fries served on a white plate.,a white plate topped with a hot dog and fries,92.2555,94.1011,93.1692,77.7619
000255.jpg,"Poached eggs with salmon, hollandaise, and fresh greens.",a close up of a plate of food on a table with a fork,86.0562,82.5748,84.2795,0.0982
000256.jpg,Small round pizza with melted cheese and vegetable toppings.,a close up of a pizza on a table,89.9224,85.5929,87.7042,30.0698
000257.jpg,Glazed chicken wings garnished with fresh green cilantro.,a white plate topped with a variety of foods,87.0330,84.7550,85.8789,0.2532
000258.jpg,"Poached eggs, ham, spinach, hollandaise, and grilled tomato.",a close up of a plate of food on a table with a fork,85.4405,82.0769,83.7249,0.0000
000259.jpg,Golden pastry triangle and crispy fried dough sticks.,a white plate topped with a cut in half sandwich,85.8989,86.9667,86.4295,0.0000
000260.jpg,Large savory wrap with a side of crispy potatoes.,there is a sandwich on a white plate with a side of meat and vegetables,89.0789,89.8096,89.4427,75.2880
000261.jpg,Crispy fried chicken pieces with golden waffle fries.,a white plate topped with sliced bananas and bananas,84.6180,85.4997,85.0566,0.2008
000263.jpg,"Cream-filled cannoli with chocolate-dipped ends, dusted with sugar.",a close up of a hot dog on a bun,88.2082,84.7897,86.4652,0.0000
000264.jpg,"Glazed ribs, crispy fries, and a side of dipping sauce.",a white plate topped with a hot dog and fries,88.5968,88.3221,88.4592,6.0256
000265.jpg,Creamy eggs benedict with rich hollandaise sauce.,a plate of food on a table with a glass of water,86.0738,81.9625,83.9678,0.1483
000266.jpg,"Crispy cannoli filled with cream, dusted with sugar.",a close up of a plate of food on a table with a fork,86.6712,84.7019,85.6752,0.2099
000267.jpg,"Golden, flaky baklava with crushed nuts on top.",a white plate topped with a piece of food,88.0298,86.4326,87.2239,0.1903
000268.jpg,Eggs benedict with pulled pork and crispy roasted potatoes.,a white plate topped with meat and broccoli,88.7223,86.1648,87.4248,0.6729
000269.jpg,"Vibrant salad with roasted beets, chickpea balls, and arugula.",a close up of a plate of food with broccoli,86.9216,84.1730,85.5252,0.1494
000270.jpg,"Warm, golden naan bread in a woven basket.",a close up of a plate of food on a wooden table,88.8192,88.9996,88.9093,2.5254
000271.jpg,Four crispy cannoli with creamy white filling.,a close up of a plate of food on a wooden table,86.7647,86.3014,86.5324,0.0000
000272.jpg,Thinly sliced red meat with cheese shards and lemon.,a white plate topped with a cut in half sandwich,86.0180,83.9149,84.9534,0.2154
000273.jpg,"Stack of fluffy, golden-brown pancakes.",a close up of a pizza on a plate on a table,85.8032,87.6656,86.7244,4.1150
000274.jpg,"Seafood paella with shrimp, mussels, and lemon wedges.",a bowl of food on a table with a fork,87.1082,84.1213,85.5887,0.1797
000275.jpg,White fish ceviche with diced tomatoes and a lime wedge.,a close up of a plate of food on a table with a fork,86.1052,84.3106,85.1984,2.6737
000276.jpg,Hearty orange-red soup with green bell pepper pieces.,a close up of a bowl of food on a table,86.7439,84.1316,85.4178,0.0000
000277.jpg,Fried seafood platter with crispy fries and cheesy macaroni.,a bowl of soup with a hot dog and french fries on it,89.6499,88.6340,89.1390,15.8438
000278.jpg,"Crispy chicken wings, baked mac and cheese, and fresh veggies.",a white plate topped with a hot dog and a fork,88.2063,86.9013,87.5490,0.5764
000279.jpg,Fluffy blueberry pancakes topped with whipped cream and parsley.,there is a plate with a sandwich and a fork,86.9517,82.5189,84.6774,0.4862
000280.jpg,Steamed bun with savory pork and fresh green onions.,a close up of a plate of food on a table,86.1909,83.2109,84.6747,0.0000
000281.jpg,"Creamy, chunky soup with a side of crackers.",a close up of a bowl of food on a table,88.2746,86.4817,87.3689,11.2476
000282.jpg,"Fried fish with lime slices, potato wedges, and fresh salad.",a white plate topped with fruit and fruit on a table,86.3922,85.1598,85.7716,0.5403
000283.jpg,"Golden churros, chocolate drizzle, and vanilla ice cream.",a close up of a plate of food on a table,87.3029,83.8185,85.5252,0.0000
000284.jpg,"Glazed ribs, crispy potato wedges, and colorful coleslaw.",a close up of a plate of food on a table with a fork,85.6960,84.5776,85.1331,0.0000
000285.jpg,"Poached eggs with hollandaise sauce, served with potatoes.",a close up of a plate of food on a table,87.1242,83.2249,85.1299,0.0000
000286.jpg,Toasted bread with rustic red tomato topping.,a close up of a plate of food on a table with a fork,86.2425,84.7076,85.4681,0.0833
000287.jpg,"Fresh seafood salad, avocado, lettuce cup, and lime.",two plates of food on a table with a fork,85.3807,85.1126,85.2464,0.0000
000288.jpg,"Golden, flaky pastries soaked in sweet syrup.",a close up of a plate of food with a hot dog,86.1759,85.7956,85.9854,0.0000
000289.jpg,Classic burger with fresh vegetables and creamy sauce.,a hand holding a hot dog with ketchup and mustard,89.2790,88.1623,88.7171,0.4945
000290.jpg,"Steak tartare with yolk, toasted bread, and herbs.",a white plate topped with a cut in half sandwich and a fork,85.5766,85.3483,85.4623,0.3228
000291.jpg,Cheesy nachos piled high with guacamole and toppings.,a close up of a plate of food on a table with a fork,87.6661,83.4683,85.5157,0.0898
000292.jpg,Steaming hot soup with broth and green onions.,a bowl of soup and a bowl of soup on a table,87.7216,86.6648,87.1900,13.6289
000293.jpg,"Assorted colorful macarons, stacked and beautifully arranged.",a close up of a bunch of bananas and a knife,88.3924,86.4170,87.3936,0.1769
000294.jpg,"Sizzling hot plate with rice, vegetables, and meat.",there is a large pizza on the table,88.2114,86.6454,87.4214,0.0000
000295.jpg,"Shrimp, corn, and avocado salad on a dark plate.",a close up of a plate of food on a table,89.7414,87.2932,88.5004,16.5394
000296.jpg,Glazed ribs with a side of corn and fries.,a white plate topped with fries and a sandwich,89.3280,90.2961,89.8094,7.8459
000297.jpg,"Thin sliced meat with cheese, arugula, and lemon.",there is a plate of food on a table table,84.9672,82.7221,83.8297,0.0000
000298.jpg,Five golden-brown pan-fried dumplings on a white plate.,a close up of a plate of food on a wooden table,89.1792,87.9224,88.5463,13.2485
000299.jpg,"Baked pasta with bubbly, golden-brown melted cheese.",a close up of a plate of food with broccoli,86.3986,84.3781,85.3764,0.1474
000300.jpg,Eggs Benedict with salad and an orange slice.,a white plate topped with meat and veggies on a table,86.7307,85.4269,86.0739,0.4862
000301.jpg,Vibrant orange soup with fresh green herb garnish.,a close up of a bowl of food on a table,87.1583,83.4880,85.2836,0.0000
000302.jpg,Golden quesadilla triangles with fresh guacamole and toppings.,there is a tray of food that includes a sandwich and a sandwich,86.6749,82.1619,84.3580,0.1674
000303.jpg,"Crispy fried fish, golden fries, coleslaw, and lemon wedge.",a plate with a sandwich and french fries on it,89.5009,87.5627,88.5212,0.3492
000304.jpg,Colorful bowl of various cooked vegetables including lotus slices.,a bowl filled with a bowl of food on top of a table,87.7707,86.5121,87.1369,31.3020
000305.jpg,"Powdered sugar dusted French toast, soft and inviting.",a white plate topped with a sandwich and a side of salad,86.6284,84.5563,85.5798,0.2582
000306.jpg,"Creamy, chunky soup in a bowl with a spoon.",a bowl of soup and a bowl of soup on a table,91.1079,88.9273,90.0044,69.7798
000307.jpg,Layered purple and white dessert with a crunchy base.,there is a large chocolate cake on a plate,88.2952,86.9560,87.6205,4.1444
000308.jpg,"Savory stew, rice, corn, and plantains on green plate.",there is a bowl of food on the table,88.0205,85.7988,86.8954,6.8146
000309.jpg,Crispy fried seafood with sauce and lemon wedge.,there is a bowl of food on a table,87.8196,83.1522,85.4222,0.0000
000310.jpg,Falafel balls on a bed of chopped tomatoes.,a white plate topped with a piece of cake and a fork,86.8492,87.3096,87.0788,11.1436
000311.jpg,"Caprese salad with fresh mozzarella, tomato, and basil.",there is a plate of food that includes broccoli and a fork,86.4699,83.4690,84.9429,0.2043
000312.jpg,"Sushi rolls topped with avocado, sesame, and shredded crab.",a close up of a plate of food on a table,87.3141,85.4670,86.3807,0.0000
000313.jpg,Fresh green salad with orange segments and walnuts.,a white plate topped with broccoli carrots and a fork,86.6640,85.3435,85.9987,0.5467
000314.jpg,Stacked tomato and mozzarella with pesto on arugula.,a white plate topped with broccoli next to a salad,86.9085,84.5235,85.6994,0.1780
000315.jpg,Snails in shells with green herb sauce.,a white plate topped with meat and broccoli and a fork,86.3775,87.8168,87.0912,0.2085
000316.jpg,"Chocolate dessert with cocoa powder, strawberries, and mint.",there is a bowl of fruit on the table,88.3736,86.7255,87.5418,0.0000
000317.jpg,"Mexican dish with cheesy quesadillas, rice, and fresh salsa.",a white plate topped with a piece of cake and a fork,86.8536,84.7259,85.7766,0.4106
000318.jpg,Cold soba noodles served with assorted small accompaniments.,a bowl of soup and a bowl of soup on a wooden table,85.8561,85.2560,85.5550,0.0000
000319.jpg,Colorful ceviche with fresh cilantro and crunchy corn tortillas.,a close up of a plate of food with oranges and a fork,85.7350,82.1269,83.8922,0.2748
000320.jpg,"Golden eggs Benedict with hash browns, a classic breakfast.",a white plate topped with a piece of cake,86.8444,86.8263,86.8354,5.1652
000321.jpg,"Saucy chicken wings in a wooden bowl, ready to enjoy.",there is a plate of food on the table,89.8892,87.6512,88.7561,2.8042
000322.jpg,Loaded nachos topped with fresh vegetables and melted cheese.,there is a large pizza on a plate on the table,86.9650,85.0069,85.9748,0.0000
000323.jpg,Delicious blueberry cheesecake slice with sauce and whipped cream.,there is a piece of cake on a plate,88.4816,85.0176,86.7150,0.0000
000324.jpg,Sweet dessert generously dusted with powdered sugar and chocolate.,a close up of a plate of food on a table,85.7884,84.0815,84.9264,0.0000
000325.jpg,Golden fried fish with crispy fries and dipping sauces.,a white plate topped with a sandwich and a bowl of soup,87.3067,86.3788,86.8403,0.7519
000326.jpg,Toasted bread topped with fresh diced tomatoes and basil.,a close up of a plate of food on a table with a fork,85.6065,83.3131,84.4442,0.1263
000327.jpg,Steamed mussels in a savory sauce with lemon.,a bowl of meat and vegetables on top of a table,86.6065,86.7485,86.6774,4.6771
000328.jpg,Two crispy crab cakes with fries and applesauce.,a white plate topped with fries and a sandwich,90.1658,87.9711,89.0549,128.8365
000329.jpg,"Assorted bruschetta with fresh tomato, mozzarella, and basil.",a close up of a plate of food on a table with a fork,86.5080,80.7190,83.5133,0.1054
000330.jpg,Sweet fried dough balls dusted with powdered sugar.,a bunch of doughnuts that are sitting in a box,88.2575,87.5449,87.8997,0.0000
000331.jpg,"Assortment of fried, roasted, and shelled dishes on wood.",a table with a plate of food and a bowl of food,88.9395,86.0865,87.4897,5.5839
000333.jpg,Sliced marbled meat with green paste and fresh salad.,there is a pizza that is sitting on a tray,86.3878,83.0010,84.6605,0.0000
000334.jpg,"Couscous with curry sauce, sprouts, and fresh vegetables.",there is a bowl of soup and a bowl of soup on the table,86.4881,84.8876,85.6804,0.1615
000335.jpg,Creamy yellow soup with visible chunks in white bowl.,a close up of a bowl of soup and a bowl of water,88.9081,85.9235,87.3903,11.7895
000336.jpg,"Seafood paella with mussels, squid, and lemon wedges.",a close up of a plate of food with broccoli,87.2227,85.2955,86.2483,0.1504
000337.jpg,"Roasted chicken, large pasta stew, and fresh bread.",two plates of food on a table with a fork and a fork,84.9208,85.4419,85.1806,0.1464
000338.jpg,Golden quesadilla wedges with a variety of dipping sauces.,a plate with a sandwich and a bowl of soup on it,87.1503,85.7030,86.4206,20.9641
000339.jpg,"Assorted sushi, fried rice, and stir-fried chicken.",a white plate topped with meat and broccoli,86.0005,87.1562,86.5745,0.4168
000340.jpg,Quinoa base topped with vibrant green leafy vegetables.,a close up of a plate of food with broccoli and cheese,86.0073,85.2081,85.6058,0.1244
000341.jpg,Hearty red soup with cauliflower florets and zucchini chunks.,there is a bowl of soup and a bowl of soup,86.4130,80.6367,83.4250,12.6616
000342.jpg,"Cheeseburger with melted cheese, crispy fries, and lettuce.",a white plate topped with a hot dog and fries,90.9388,89.3593,90.1421,0.5897
000343.jpg,"Two large calzones, one with visible tomato sauce.",a white plate topped with a slice of pizza and a glass of wine,87.2168,87.2151,87.2159,0.1019
000344.jpg,"Fried rice with green beans, mushrooms, and spring rolls.",there is a bowl of food on a table on a table,85.5816,86.0232,85.8019,0.0000
000345.jpg,"Pasta, seared salmon, mixed vegetables, and a creamy soup.",there is a plate of food on a table,87.5098,84.9243,86.1977,3.4822
000346.jpg,Fresh guacamole served in a stone molcajete bowl.,a man standing in a kitchen preparing food on a table,86.6123,80.3362,83.3563,16.8090
000347.jpg,"Japanese breakfast: rice, miso soup, and egg omelet.",a bowl of soup and a bowl of food on a table,87.3815,86.5381,86.9578,0.1880
000348.jpg,"Hearty stew with meat and potatoes, served with bread.",there is a bowl of soup and a bowl of soup on the table,87.5922,87.3914,87.4917,0.1824
000349.jpg,Fresh green salads and cooked protein on white plates.,a group of people sitting around a table with plates of food,87.7393,86.6027,87.1673,0.0000
000350.jpg,Elaborate spread with roasted meat and decorated savory cakes.,a woman sitting at a table with a plate of food and a bottle of wine,87.8643,86.8051,87.3314,0.1511
000351.jpg,Hearty white bean soup with herbs and crusty bread.,a bowl of soup and a bowl of soup on a dining table,87.0679,85.6792,86.3680,12.1259
000352.jpg,"Grilled eggplant, zucchini, peppers, and sun-dried tomatoes.",a white plate topped with meat and vegetables on a table,86.0943,85.3434,85.7172,0.2607
000353.jpg,"Roasted turkey, green beans, and carrots on a table.",a group of people sitting at a table with plates of food,89.8288,87.8638,88.8354,2.6688
000354.jpg,"Sweet dates, golden flatbread, and sauces on plates.",a table with a plate of food and a cup of coffee,88.6138,87.3627,87.9838,0.1943
000355.jpg,"Grilled meat, roasted potatoes, and colorful side dishes.",a white plate topped with a piece of cake and a fork,86.7157,87.8196,87.2642,0.2812
000356.jpg,Fresh fruit tarts with assorted colorful toppings.,a bunch of fruits and vegetables on a plate,90.1416,87.2354,88.6647,0.0000
000357.jpg,Warm tea and a small pastry on wooden table.,a dining room table with two chairs and a coffee table,89.1986,88.6064,88.9015,11.1721
000358.jpg,Golden omelette with fresh sliced cucumber salad.,a white plate topped with broccoli and meat,86.2277,85.6776,85.9518,0.2921
000359.jpg,Burgers and fries served on metal trays.,a group of people sitting at a table with wine glasses,88.4741,86.8345,87.6467,0.0000
000360.jpg,"Colorful salad with pomegranate, avocado, citrus, and beans.",there is a plate of food on a table with a fork,86.0985,83.1463,84.5967,0.1211
000361.jpg,"Fried eggs with bright yellow, runny yolks.",a white plate topped with a bowl of food,87.8642,83.7502,85.7579,0.2117
000362.jpg,A bowl of ice cream with cream puffs and chocolate.,there is a bowl of fruit on a white plate,90.1086,86.6195,88.3296,53.1275
000363.jpg,"Whole baked fish with tomatoes, olives, and lemon.",a close up of a plate of food on a table with a fork,85.8194,84.0647,84.9330,0.0942
000364.jpg,"Full breakfast plate with eggs, bacon, beans, potatoes, toast.",two plates of food on a wooden table table,88.6485,86.1289,87.3706,0.0000
000365.jpg,Fresh green salad with tortellini pasta.,two plates of food on a table with a fork,85.9307,83.7667,84.8349,0.1667
000366.jpg,"Dessert with sweet white and caramel drizzle, strawberry garnish.",a white plate topped with a cut in half sandwich on a table,84.2160,83.3515,83.7815,8.3161
000367.jpg,"Grilling chicken, zucchini, bell peppers; raw marinated meat.",a white plate topped with meat and veggies on a table,86.8714,85.6607,86.2618,0.0000
000368.jpg,"Assorted sushi, salads, and drinks in takeout containers.",a table topped with plates of food next to a bottle of wine,86.7442,87.4308,87.0861,0.0000
000369.jpg,Powdered sugar-dusted pastries beside a cup of iced coffee.,a cup of coffee sitting on top of a counter,91.7453,86.5033,89.0472,121.4713
000370.jpg,"Sandwiches, salads, chicken wings, and beverages on picnic table.",a group of people sitting around a table eating food,89.3186,86.9860,88.1368,0.0000
000371.jpg,"Traditional Japanese meal set with rice, soup, and sides.",a woman standing in a kitchen next to a bowl of food,86.9231,87.2112,87.0669,0.0000
000372.jpg,Three fried eggs in oil with seasoning.,a bowl of food on a table next to a glass of wine,85.3733,85.9597,85.6655,0.0000
000373.jpg,"Meat, potatoes, and vibrant peppers in golden sunlight.",a plate of food with a fork and a fork,86.3743,87.2449,86.8074,0.2167
000374.jpg,Green rice with bright orange shredded carrots.,a white plate topped with a fork and a fork and fork,83.6636,85.7653,84.7014,0.0859
000375.jpg,"Plates of stir-fry, crispy chips, and scrambled egg.",two plates of food on a table with a glass of water,87.8177,86.4405,87.1237,5.5726
000376.jpg,"Noodles, meatballs, green beans, and shredded cheese.",there is a bowl of food on the table in the kitchen,87.4799,84.5727,86.0017,0.0000
000377.jpg,Chocolate drip cake with piped frosting and candy.,a birthday cake on a table next to a cup of coffee,88.6572,85.2116,86.9003,11.4208
000378.jpg,"Fish fillets, steamed vegetables, and decorative breadstick.",a white plate topped with a slice of cake and a fork,86.2762,85.6735,85.9738,0.2075
000379.jpg,"Fluffy scrambled eggs and warm folded flatbreads, ready for breakfast.",a close up of a plate of food on a table with a fork,86.9131,84.9966,85.9441,0.0000
000380.jpg,"Savory fried rice with meat, cabbage, topped with egg.",a white plate topped with meat and veggies on a table,89.0209,89.6703,89.3444,23.6015
000381.jpg,Golden flatbreads and creamy scrambled eggs on a simple tray.,a close up of a plate of food on a table with a fork,87.3824,85.9164,86.6432,11.6754
000382.jpg,Juicy cheeseburger with fresh toppings and a side of beans.,a white plate topped with a sandwich and a pickle,88.7730,88.5574,88.6651,16.6458
000383.jpg,"Fresh fruit salad with grapes, peaches and small pastries.",a bowl of food that is on top of a table,87.1781,84.6989,85.9206,0.0000
000384.jpg,A lavish spread of various savory and sweet dishes.,a table topped with plates of food and bowls of food,89.1070,89.1190,89.1130,6.5251
000385.jpg,"Assorted pizza slices with tomato, zucchini, and cheese toppings.",a close up of a pizza on a table,89.9475,85.0246,87.4168,32.4238
000386.jpg,Fruit and chocolate skewer drizzled with rich chocolate sauce.,a woman sitting at a table in front of a plate of food,86.1321,82.8062,84.4364,0.0000
000387.jpg,"A feast of rice, meat, and fresh salads.",a table topped with plates of food and bowls of food,88.6492,89.9929,89.3160,6.7558
000388.jpg,White frosted cake slice with raspberry filling and sprinkles.,there is a cake that is on a table,87.8910,85.3902,86.6226,13.3813
000389.jpg,"Seafood plate with shrimp, fish, broccoli, and potatoes.",a white plate topped with broccoli and meat on a table,90.6943,91.2896,90.9910,34.8320
000390.jpg,"Abundant spread of roasted meat, salads, and grilled dishes.",a group of people sitting around a table eating pizza,86.9179,85.7858,86.3482,6.7543
000391.jpg,"Toasted sandwich with melted cheese, ham, egg, and fries.",a plate with a sandwich and fries on it,92.2442,89.4069,90.8034,44.0886
000392.jpg,"Freshly chopped vegetables, corn, and ingredients on a counter.",a table topped with lots of different types of foods,85.9971,87.6090,86.7956,3.1505
000393.jpg,"Plate of potato wedges, lentils, carrots, and mixed greens.",a white plate topped with meat and vegetables on a table,87.9003,88.0992,87.9997,0.2910
000394.jpg,"Whole fish baked with potatoes, carrots, and colorful peppers.",a close up of a plate of food on a stove,86.0124,85.2344,85.6216,0.0000
000395.jpg,"Hearty stew, fresh salads with eggs, and green olives.",a table topped with plates of food and a bowl of soup,87.5810,86.6021,87.0888,0.4225
000396.jpg,"Breaded fish fillet with pasta, broccoli, and a lemon.",a white plate topped with meat and broccoli on a table,88.5541,88.4243,88.4892,4.6167
000397.jpg,Salmon fillet with potato balls and a side salad.,two plates of food on a table with a bowl of food,86.3685,85.5824,85.9736,3.0656
000398.jpg,Three perfectly fried eggs on a white plate.,a white plate topped with a piece of fruit and a fork,89.6128,92.2179,90.8967,29.1723
000399.jpg,Small round pastries cooking on a griddle.,a group of people standing around a table filled with cakes,88.1869,89.1746,88.6780,2.6646
000400.jpg,Stuffed zucchini boat with savory meat and vegetables.,a white plate topped with meat and veggies on a table,88.4093,86.5396,87.4644,39.6378
000401.jpg,"Shrimp, grains, and colorful mixed vegetables on a plate.",there is a bowl of food on top of a table,89.8369,88.2216,89.0219,9.4858
000402.jpg,Assorted cheese board with fruit and two wine glasses.,a glass of wine sitting on top of a counter,90.0589,87.4296,88.7248,47.3968
000403.jpg,"Grilled wrap, toasted burger, and crispy golden fries.",a table topped with a plate of food and a sandwich,87.7945,87.3560,87.5747,0.2734
000404.jpg,"Foamy latte, crispy fried onions, and a blurry waffle.",a white plate with a sandwich and a cup of soup,88.8086,86.7308,87.7574,14.2962
000405.jpg,"Cereal, toast, muffins, coffee, and juice on a tray.",a table with a plate of food and a cup of coffee,91.4633,89.6724,90.5590,2.8949
000406.jpg,"Fruit salad with strawberries, grapes, melon, and bananas.",a bunch of bananas and oranges on a table,90.8841,89.9417,90.4104,0.2660
000407.jpg,"Steamed broccoli, purple rice, and turmeric tofu stew.",a white plate topped with broccoli and a fork,88.1365,89.1559,88.6433,0.2887
000408.jpg,Sizzling plate with stir-fried dish and various sauces.,a group of people sitting around a table with food,89.5196,87.1783,88.3335,0.1500
000409.jpg,"Couscous with meat, chickpeas, and mixed root vegetables.",there is a plate of food with broccoli and a fork,87.4092,85.9279,86.6622,0.3532
000410.jpg,"Creamy macaroni with peas, grated cheese, and fresh herbs.",a bowl of soup with broccoli and a spoon,89.7820,86.7641,88.2473,0.5938
000411.jpg,"Chicken with roasted vegetables, mashed potatoes, and sauce.",there is a plate of food on the table,87.2475,86.0018,86.6202,0.0000
000412.jpg,"Grilled skewers on banana leaf, some slightly charred.",a table topped with lots of unripe bananas and other vegetables,85.6959,86.5537,86.1227,0.0000
000413.jpg,"Seafood with colorful peppers, avocado, and yellow sauce.",a white plate topped with meat and veggies on a table,88.5765,88.4245,88.5004,0.5373
000414.jpg,A table laden with multiple dishes and various foods.,a table topped with plates of food and bowls of food,91.7402,92.0175,91.8787,36.4394
000415.jpg,"Hearty breakfast with omelet, pancakes, and fruit sauce.",a table with two plates of food and a glass of wine on it,86.0103,86.6341,86.3211,0.2230
000416.jpg,Colorful macarons neatly arranged in display trays.,a table topped with lots of different types of donuts and drinks,87.1333,87.8133,87.4720,0.0000
000417.jpg,"Leftover pizza slices, coffee cups, water bottle.",a table topped with plates of food and drinks,87.6427,88.8146,88.2248,0.0000
000418.jpg,"Plates with potatoes, meat, and beet salad.",a couple of plates of food that are on a table,88.0279,87.1820,87.6029,0.0000
000419.jpg,"Roasted turkey, fresh salad, and bread rolls.",a couple of people that are sitting at a table with food,84.7814,85.5690,85.1734,0.0000
